ep_plastic,sigma_Ludwik_MPa,sigma_Swift_MPa,sigma_Voce_MPa
0.19996155227765613,1111.5348982204496,1065.948838523825,1006.0418138959176
0.20055349575530315,1112.112851708318,1066.2899893915055,1006.1027257483734
0.20114543923295014,1112.690264639072,1066.6303874478394,1006.1630336074945
0.20173738271059716,1113.267139106854,1066.9700362466062,1006.2227434623936
0.20232932618824415,1113.8434771915756,1067.308939315921,1006.2818612427961
0.20292126966589116,1114.4192809590552,1067.6471001584816,1006.3403928196293
0.20351321314353818,1114.9945524611546,1067.9845222518163,1006.3983440056049
0.20410515662118517,1115.5692937359138,1068.321209048526,1006.4557205557969
0.20469710009883219,1116.143506807684,1068.6571639765255,1006.5125281682127
0.20528904357647917,1116.7171936872583,1068.9923904392797,1006.568772484359
0.2058809870541262,1117.2903563720017,1069.3268918160393,1006.6244590898019
0.20647293053177318,1117.862996845979,1069.6606714620712,1006.6795935147222
0.2070648740094202,1118.4351170800817,1069.9937327088885,1006.7341812344642
0.2076568174870672,1119.0067190321515,1070.3260788644761,1006.7882276700791
0.2082487609647142,1119.5778046471055,1070.6577132135142,1006.8417381888642
0.20884070444236122,1120.1483758570564,1070.9886390175984,1006.8947181048948
0.2094326479200082,1120.718434581434,1071.3188595154597,1006.9471726795531
0.21002459139765522,1121.287982727103,1071.648377923178,1006.9991071220501
0.2106165348753022,1121.8570221884818,1071.9771974343964,1007.0505265899428
0.21120847835294923,1122.4255548476567,1072.3053212205311,1007.101436189647
0.21180042183059625,1122.993582574498,1072.6327524309797,1007.1518409769434
0.21239236530824324,1123.5611072267725,1072.9594941933267,1007.2017459574806
0.21298430878589025,1124.1281306502556,1073.2855496135464,1007.2511560872723
0.21357625226353724,1124.6946546788415,1073.6109217762043,1007.3000762731882
0.21416819574118426,1125.2606811346525,1073.9356137446553,1007.348511373443
0.21476013921883125,1125.8262118281473,1074.259628561239,1007.3964661980774
0.21535208269647826,1126.391248558227,1074.582969247475,1007.4439455094368
0.21594402617412528,1126.9557931123406,1074.9056388042538,1007.4909540226439
0.21653596965177227,1127.5198472665895,1075.2276402120256,1007.5374964060666
0.2171279131294193,1128.0834127858293,1075.5489764309887,1007.5835772817819
0.21771985660706628,1128.646491423773,1075.8696504012737,1007.6292012260354
