Zeit_s;Kraft_N;Weg_mm;Längenänderung (fein)_mm;Längenänderung (grob)_mm;Querdehnung_%;Verlängerung_mm;Stress_MPa;Strain_%;Position_mm;Weg_F_mm;Weg_G_mm;Weg_Q_mm;_Zahl;Spannungszunahmegesdchwindigkeit_Nmm/s;Kraft dickenbezogen_MPa;Dehnung Ringzugversuch 53504_%;Spannung Ringzugversuch 53504_MPa;Spannung breitenbezogen (ISO 12311)_MPa;Position(invers)_µm;Wahrer Querschnitt_mm²;Wahre Spannung_N/mm²;Arbeit_Nmm
32;17605.000;1.816537;-0.054050;0.000000;0.000000;1.252527;885.952;5.011;1.814718;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4189.650059;0.000000;0.000000;0.000000
32;17603.250;1.820500;-0.054060;0.000000;0.000000;1.255828;885.864;5.024;1.818680;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4185.687542;0.000000;0.000000;0.000000
32;17603.250;1.824492;-0.054220;0.000000;0.000000;1.259154;885.864;5.038;1.822673;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4181.694984;0.000000;0.000000;0.000000
32;17605.000;1.828647;-0.054050;0.000000;0.000000;1.262615;885.952;5.052;1.826827;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4177.540779;0.000000;0.000000;0.000000
32;17603.250;1.832666;-0.054110;0.000000;0.000000;1.265963;885.864;5.065;1.830847;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4173.521042;0.000000;0.000000;0.000000
32;17603.250;1.836656;-0.053961;0.000000;0.000000;1.269287;885.864;5.078;1.834837;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4169.530869;0.000000;0.000000;0.000000
32;17599.250;1.840578;-0.053980;0.000000;0.000000;1.272554;885.663;5.091;1.838758;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4165.609360;0.000000;0.000000;0.000000
33;17607.000;1.844625;-0.053961;0.000000;0.000000;1.275926;886.053;5.105;1.842806;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4161.561966;0.000000;0.000000;0.000000
33;17603.250;1.848684;-0.053841;0.000000;0.000000;1.279307;885.864;5.118;1.846864;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4157.503605;0.000000;0.000000;0.000000
33;17603.250;1.852722;-0.053890;0.000000;0.000000;1.282671;885.864;5.132;1.850902;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4153.465748;0.000000;0.000000;0.000000
33;17601.250;1.856709;-0.053871;0.000000;0.000000;1.285993;885.763;5.145;1.854890;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4149.477959;0.000000;0.000000;0.000000
33;17601.250;1.860654;-0.053841;0.000000;0.000000;1.289279;885.763;5.158;1.858834;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4145.533562;0.000000;0.000000;0.000000
33;17607.000;1.864801;-0.054010;0.000000;0.000000;1.292734;886.053;5.172;1.862982;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4141.386032;0.000000;0.000000;0.000000
33;17603.250;1.868816;-0.053831;0.000000;0.000000;1.296078;885.864;5.185;1.866997;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4137.370586;0.000000;0.000000;0.000000
33;17603.250;1.872850;-0.054010;0.000000;0.000000;1.299439;885.864;5.199;1.871030;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4133.337498;0.000000;0.000000;0.000000
33;17603.250;1.876803;-0.054020;0.000000;0.000000;1.302732;885.864;5.212;1.874984;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4129.384041;0.000000;0.000000;0.000000
33;17599.250;1.880766;-0.053930;0.000000;0.000000;1.306033;885.663;5.225;1.878947;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4125.421047;0.000000;0.000000;0.000000
33;17601.250;1.884863;-0.053921;0.000000;0.000000;1.309447;885.763;5.239;1.883044;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4121.324062;0.000000;0.000000;0.000000
33;17603.250;1.888899;-0.053831;0.000000;0.000000;1.312809;885.864;5.252;1.887080;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4117.288113;0.000000;0.000000;0.000000
33;17599.250;1.892919;-0.053831;0.000000;0.000000;1.316157;885.663;5.266;1.891099;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4113.268375;0.000000;0.000000;0.000000
33;17597.500;1.896861;-0.054081;0.000000;0.000000;1.319441;885.574;5.279;1.895041;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4109.326363;0.000000;0.000000;0.000000
33;17601.250;1.900931;-0.054041;0.000000;0.000000;1.322832;885.763;5.292;1.899111;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4105.256557;0.000000;0.000000;0.000000
33;17597.500;1.905005;-0.054050;0.000000;0.000000;1.326226;885.574;5.306;1.903186;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4101.181984;0.000000;0.000000;0.000000
33;17599.250;1.909052;-0.054150;0.000000;0.000000;1.329597;885.663;5.320;1.907233;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4097.134590;0.000000;0.000000;0.000000
33;17595.500;1.913020;-0.054060;0.000000;0.000000;1.332902;885.474;5.333;1.911200;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4093.167305;0.000000;0.000000;0.000000
33;17595.500;1.916919;-0.054201;0.000000;0.000000;1.336150;885.474;5.346;1.915099;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4089.268684;0.000000;0.000000;0.000000
33;17597.500;1.921041;-0.054070;0.000000;0.000000;1.339585;885.574;5.359;1.919221;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4085.146427;0.000000;0.000000;0.000000
33;17595.500;1.925065;-0.054211;0.000000;0.000000;1.342937;885.474;5.373;1.923246;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4081.121922;0.000000;0.000000;0.000000
33;17591.750;1.929103;-0.053980;0.000000;0.000000;1.346301;885.285;5.386;1.927284;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4077.084064;0.000000;0.000000;0.000000
33;17591.750;1.933057;-0.053980;0.000000;0.000000;1.349594;885.285;5.400;1.931237;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4073.130608;0.000000;0.000000;0.000000
33;17591.750;1.937070;-0.054100;0.000000;0.000000;1.352937;885.285;5.413;1.935250;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4069.117546;0.000000;0.000000;0.000000
33;17591.750;1.941208;-0.054121;0.000000;0.000000;1.356385;885.285;5.427;1.939388;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4064.979076;0.000000;0.000000;0.000000
33;17589.750;1.945241;-0.054110;0.000000;0.000000;1.359745;885.184;5.440;1.943422;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4060.945988;0.000000;0.000000;0.000000
33;17582.000;1.949229;-0.054150;0.000000;0.000000;1.363067;884.794;5.453;1.947410;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4056.958199;0.000000;0.000000;0.000000
33;17586.000;1.953137;-0.054110;0.000000;0.000000;1.366323;884.996;5.466;1.951318;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4053.050041;0.000000;0.000000;0.000000
33;17582.000;1.957218;-0.054220;0.000000;0.000000;1.369722;884.794;5.480;1.955399;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4048.968792;0.000000;0.000000;0.000000
33;17584.000;1.961254;-0.054350;0.000000;0.000000;1.373084;884.895;5.494;1.959435;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4044.933319;0.000000;0.000000;0.000000
33;17580.250;1.965301;-0.054331;0.000000;0.000000;1.376456;884.706;5.507;1.963482;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4040.885925;0.000000;0.000000;0.000000
33;17578.250;1.969282;-0.054359;0.000000;0.000000;1.379772;884.606;5.520;1.967463;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4036.905289;0.000000;0.000000;0.000000
33;17574.500;1.973224;-0.054270;0.000000;0.000000;1.383056;884.417;5.533;1.971405;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4032.962799;0.000000;0.000000;0.000000
33;17576.250;1.977385;-0.054359;0.000000;0.000000;1.386523;884.505;5.547;1.975566;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4028.801918;0.000000;0.000000;0.000000
33;17576.250;1.981401;-0.054300;0.000000;0.000000;1.389868;884.505;5.561;1.979581;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4024.786472;0.000000;0.000000;0.000000
33;17568.750;1.985423;-0.054201;0.000000;0.000000;1.393218;884.128;5.574;1.983603;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4020.764828;0.000000;0.000000;0.000000
33;17568.750;1.989351;-0.054321;0.000000;0.000000;1.396491;884.128;5.587;1.987532;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4016.836166;0.000000;0.000000;0.000000
33;17564.750;1.993343;-0.054340;0.000000;0.000000;1.399817;883.926;5.600;1.991524;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4012.843609;0.000000;0.000000;0.000000
33;17566.750;1.997441;-0.054440;0.000000;0.000000;1.403230;884.027;5.614;1.995621;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4008.746624;0.000000;0.000000;0.000000
33;17557.250;2.001470;-0.054560;0.000000;0.000000;1.406586;883.549;5.628;1.999650;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4004.717827;0.000000;0.000000;0.000000
33;17564.750;2.005476;-0.054201;0.000000;0.000000;1.409924;883.926;5.641;2.003656;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;4000.711441;0.000000;0.000000;0.000000
33;17555.250;2.009418;-0.054180;0.000000;0.000000;1.413208;883.448;5.654;2.007598;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3996.769428;0.000000;0.000000;0.000000
33;17555.250;2.013529;-0.054090;0.000000;0.000000;1.416632;883.448;5.668;2.011709;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3992.658377;0.000000;0.000000;0.000000
33;17551.500;2.017585;-0.053951;0.000000;0.000000;1.420011;883.260;5.681;2.015765;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3988.602161;0.000000;0.000000;0.000000
33;17551.500;2.021623;-0.053989;0.000000;0.000000;1.423375;883.260;5.695;2.019804;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3984.564304;0.000000;0.000000;0.000000
33;17545.750;2.025576;-0.054041;0.000000;0.000000;1.426669;882.970;5.708;2.023757;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3980.610609;0.000000;0.000000;0.000000
33;17540.000;2.029482;-0.054050;0.000000;0.000000;1.429922;882.681;5.721;2.027663;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3976.704836;0.000000;0.000000;0.000000
33;17543.750;2.033632;-0.054081;0.000000;0.000000;1.433379;882.870;5.735;2.031812;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3972.555161;0.000000;0.000000;0.000000
33;17536.000;2.037654;-0.053820;0.000000;0.000000;1.436730;882.480;5.748;2.035835;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3968.533278;0.000000;0.000000;0.000000
33;17534.250;2.041676;-0.053940;0.000000;0.000000;1.440080;882.391;5.762;2.039856;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3964.511156;0.000000;0.000000;0.000000
34;17526.500;2.045618;-0.054010;0.000000;0.000000;1.443365;882.001;5.775;2.043799;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3960.569143;0.000000;0.000000;0.000000
34;17526.500;2.049656;-0.054001;0.000000;0.000000;1.446728;882.001;5.788;2.047837;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3956.531048;0.000000;0.000000;0.000000
34;17524.500;2.053785;-0.054081;0.000000;0.000000;1.450168;881.901;5.802;2.051966;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3952.401876;0.000000;0.000000;0.000000
34;17520.750;2.057814;-0.054150;0.000000;0.000000;1.453525;881.712;5.815;2.055995;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3948.373079;0.000000;0.000000;0.000000
34;17515.000;2.061782;-0.053911;0.000000;0.000000;1.456830;881.423;5.829;2.059962;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3944.405794;0.000000;0.000000;0.000000
34;17509.250;2.065689;-0.054029;0.000000;0.000000;1.460085;881.133;5.842;2.063870;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3940.497875;0.000000;0.000000;0.000000
34;17511.250;2.069810;-0.054010;0.000000;0.000000;1.463517;881.234;5.855;2.067990;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3936.377764;0.000000;0.000000;0.000000
34;17507.500;2.073827;-0.053850;0.000000;0.000000;1.466864;881.045;5.869;2.072007;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3932.360172;0.000000;0.000000;0.000000
34;17497.750;2.077863;-0.054041;0.000000;0.000000;1.470226;880.555;5.882;2.076043;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3928.324699;0.000000;0.000000;0.000000
34;17494.000;2.081834;-0.054100;0.000000;0.000000;1.473535;880.366;5.895;2.080015;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3924.352646;0.000000;0.000000;0.000000
34;17490.250;2.085800;-0.053930;0.000000;0.000000;1.476838;880.177;5.909;2.083980;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3920.387745;0.000000;0.000000;0.000000
34;17488.250;2.089951;-0.053980;0.000000;0.000000;1.480297;880.077;5.922;2.088132;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3916.235685;0.000000;0.000000;0.000000
34;17484.500;2.093955;-0.054090;0.000000;0.000000;1.483632;879.888;5.936;2.092136;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3912.231922;0.000000;0.000000;0.000000
34;17478.750;2.097975;-0.053900;0.000000;0.000000;1.486981;879.598;5.949;2.096155;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3908.212185;0.000000;0.000000;0.000000
34;17473.000;2.101910;-0.054060;0.000000;0.000000;1.490259;879.309;5.962;2.100091;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3904.276848;0.000000;0.000000;0.000000
34;17469.000;2.105944;-0.054131;0.000000;0.000000;1.493619;879.108;5.976;2.104124;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3900.243521;0.000000;0.000000;0.000000
34;17467.250;2.110011;-0.053951;0.000000;0.000000;1.497008;879.020;5.989;2.108192;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3896.175861;0.000000;0.000000;0.000000
34;17461.500;2.114042;-0.053900;0.000000;0.000000;1.500366;878.730;6.003;2.112223;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3892.144918;0.000000;0.000000;0.000000
34;17455.750;2.118044;-0.053801;0.000000;0.000000;1.503699;878.441;6.016;2.116225;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3888.143301;0.000000;0.000000;0.000000
34;17451.750;2.121991;-0.054140;0.000000;0.000000;1.506987;878.240;6.029;2.120171;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3884.196520;0.000000;0.000000;0.000000
34;17450.000;2.126120;-0.054340;0.000000;0.000000;1.510427;878.152;6.043;2.124300;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3880.067348;0.000000;0.000000;0.000000
34;17440.250;2.130153;-0.054350;0.000000;0.000000;1.513787;877.661;6.056;2.128334;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3876.034021;0.000000;0.000000;0.000000
34;17434.500;2.134182;-0.054310;0.000000;0.000000;1.517143;877.372;6.070;2.132363;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3872.005224;0.000000;0.000000;0.000000
34;17427.000;2.138142;-0.054270;0.000000;0.000000;1.520443;876.994;6.083;2.136323;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3868.044615;0.000000;0.000000;0.000000
34;17423.000;2.142076;-0.054350;0.000000;0.000000;1.523719;876.793;6.096;2.140256;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3864.111662;0.000000;0.000000;0.000000
34;17421.250;2.146202;-0.054531;0.000000;0.000000;1.527157;876.705;6.110;2.144383;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3859.984636;0.000000;0.000000;0.000000
34;17413.500;2.150227;-0.054331;0.000000;0.000000;1.530509;876.315;6.123;2.148407;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3855.960369;0.000000;0.000000;0.000000
34;17407.750;2.154249;-0.054201;0.000000;0.000000;1.533860;876.025;6.137;2.152429;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3851.938486;0.000000;0.000000;0.000000
34;17404.000;2.158198;-0.054020;0.000000;0.000000;1.537150;875.837;6.150;2.156378;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3847.989321;0.000000;0.000000;0.000000
34;17400.000;2.162258;-0.054581;0.000000;0.000000;1.540533;875.635;6.163;2.160439;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3843.928576;0.000000;0.000000;0.000000
34;17394.250;2.166367;-0.054571;0.000000;0.000000;1.543955;875.346;6.177;2.164548;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3839.819908;0.000000;0.000000;0.000000
34;17386.750;2.170407;-0.054480;0.000000;0.000000;1.547321;874.969;6.191;2.168588;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3835.779667;0.000000;0.000000;0.000000
34;17375.250;2.174361;-0.054651;0.000000;0.000000;1.550615;874.390;6.204;2.172542;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3831.826210;0.000000;0.000000;0.000000
34;17373.250;2.178251;-0.054321;0.000000;0.000000;1.553855;874.289;6.217;2.176431;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3827.936411;0.000000;0.000000;0.000000
34;17367.500;2.182373;-0.054241;0.000000;0.000000;1.557289;874.000;6.230;2.180554;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3823.814154;0.000000;0.000000;0.000000
34;17363.750;2.186400;-0.054270;0.000000;0.000000;1.560644;873.811;6.244;2.184580;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3819.787502;0.000000;0.000000;0.000000
34;17354.250;2.190433;-0.054350;0.000000;0.000000;1.564004;873.333;6.257;2.188614;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3815.754175;0.000000;0.000000;0.000000
34;17352.250;2.194405;-0.054411;0.000000;0.000000;1.567313;873.233;6.271;2.192585;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3811.782122;0.000000;0.000000;0.000000
34;17342.750;2.198379;-0.054310;0.000000;0.000000;1.570623;872.754;6.284;2.196560;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3807.808161;0.000000;0.000000;0.000000
34;17342.750;2.202531;-0.054371;0.000000;0.000000;1.574082;872.754;6.298;2.200711;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3803.656101;0.000000;0.000000;0.000000
34;17333.000;2.206553;-0.054390;0.000000;0.000000;1.577433;872.264;6.311;2.204734;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3799.634218;0.000000;0.000000;0.000000
34;17321.500;2.210538;-0.054581;0.000000;0.000000;1.580753;871.685;6.324;2.208719;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3795.648575;0.000000;0.000000;0.000000
34;17319.750;2.214460;-0.054461;0.000000;0.000000;1.584020;871.597;6.337;2.212641;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3791.726828;0.000000;0.000000;0.000000
34;17310.000;2.218526;-0.054430;0.000000;0.000000;1.587406;871.106;6.351;2.216706;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3787.661552;0.000000;0.000000;0.000000
34;17310.000;2.222593;-0.054510;0.000000;0.000000;1.590795;871.106;6.365;2.220774;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3783.593893;0.000000;0.000000;0.000000
34;17300.500;2.226622;-0.054571;0.000000;0.000000;1.594151;870.628;6.378;2.224802;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3779.565096;0.000000;0.000000;0.000000
34;17292.750;2.230612;-0.054670;0.000000;0.000000;1.597475;870.238;6.391;2.228793;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3775.575161;0.000000;0.000000;0.000000
34;17281.250;2.234568;-0.054560;0.000000;0.000000;1.600771;869.660;6.404;2.232749;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3771.619081;0.000000;0.000000;0.000000
34;17285.250;2.238711;-0.054380;0.000000;0.000000;1.604222;869.861;6.418;2.236892;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3767.476320;0.000000;0.000000;0.000000
34;17273.750;2.242737;-0.054390;0.000000;0.000000;1.607576;869.282;6.432;2.240918;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3763.449669;0.000000;0.000000;0.000000
35;17266.000;2.246746;-0.054560;0.000000;0.000000;1.610915;868.892;6.445;2.244926;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3759.441376;0.000000;0.000000;0.000000
35;17256.500;2.250688;-0.054630;0.000000;0.000000;1.614199;868.414;6.458;2.248868;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3755.499125;0.000000;0.000000;0.000000
35;17254.500;2.254664;-0.054461;0.000000;0.000000;1.617512;868.313;6.471;2.252845;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3751.522779;0.000000;0.000000;0.000000
35;17246.750;2.258782;-0.054680;0.000000;0.000000;1.620943;867.923;6.485;2.256963;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3747.405052;0.000000;0.000000;0.000000
35;17239.250;2.262809;-0.054581;0.000000;0.000000;1.624297;867.546;6.499;2.260989;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3743.378401;0.000000;0.000000;0.000000
35;17233.500;2.266808;-0.054571;0.000000;0.000000;1.627628;867.257;6.512;2.264988;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3739.379406;0.000000;0.000000;0.000000
35;17220.000;2.270757;-0.054501;0.000000;0.000000;1.630918;866.577;6.525;2.268938;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3735.430241;0.000000;0.000000;0.000000
35;17220.000;2.274854;-0.054350;0.000000;0.000000;1.634331;866.577;6.539;2.273035;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3731.333017;0.000000;0.000000;0.000000
35;17216.250;2.278931;-0.054121;0.000000;0.000000;1.637728;866.388;6.552;2.277112;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3727.256298;0.000000;0.000000;0.000000
35;17201.000;2.282955;-0.054211;0.000000;0.000000;1.641080;865.621;6.566;2.281136;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3723.232031;0.000000;0.000000;0.000000
35;17189.500;2.286916;-0.054060;0.000000;0.000000;1.644379;865.042;6.579;2.285096;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3719.271660;0.000000;0.000000;0.000000
35;17187.500;2.290826;-0.054281;0.000000;0.000000;1.647637;864.942;6.592;2.289006;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3715.361357;0.000000;0.000000;0.000000
35;17183.750;2.294960;-0.053961;0.000000;0.000000;1.651080;864.753;6.606;2.293140;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3711.227655;0.000000;0.000000;0.000000
35;17174.000;2.298993;-0.053951;0.000000;0.000000;1.654440;864.262;6.619;2.297174;24.941;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3707.194090;0.000000;0.000000;0.000000
35;17168.250;2.303008;-0.054310;0.000000;0.000000;1.657785;863.973;6.633;2.301189;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3703.178883;0.000000;0.000000;0.000000
35;17158.750;2.306973;-0.054380;0.000000;0.000000;1.661088;863.495;6.646;2.305154;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3699.213982;0.000000;0.000000;0.000000
35;17151.000;2.310984;-0.054399;0.000000;0.000000;1.664429;863.105;6.659;2.309164;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3695.203304;0.000000;0.000000;0.000000
35;17143.500;2.315106;-0.054541;0.000000;0.000000;1.667864;862.727;6.673;2.313287;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3691.081047;0.000000;0.000000;0.000000
35;17139.500;2.319131;-0.054241;0.000000;0.000000;1.671216;862.526;6.686;2.317311;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3687.056780;0.000000;0.000000;0.000000
35;17124.250;2.323102;-0.054390;0.000000;0.000000;1.674525;861.759;6.700;2.321283;24.940;0.000000;0.000000;0;0.000000;0.000000;0.000000;0.000000;0.000000;3683.084965;0.000000;0.000000;0.000000
